Evidenz_ID;Quellbereich;Relativer_Pfad;Dateiname;Erweiterung;Groesse_Byte;Aenderungszeit_UTC;Attribute;SHA256;Signatur;Partnerdatei;Kategorie;Moegliche_Relevanz;Pruefergebnis;Offene_Frage
SRC-APP-0294;edwalt3;KIV.BMP;KIV.BMP;BMP;1518;1997-10-30T15:58:00Z;Archive;d9e059ef2eabad5744a1aaeff10513c30108aebd2008ac3733cb672ad33a8e65;BMP;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0295;edwalt3;KIV.ICO;KIV.ICO;ICO;1518;1997-10-30T16:00:00Z;Archive;d9e059ef2eabad5744a1aaeff10513c30108aebd2008ac3733cb672ad33a8e65;BMP;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0296;edwalt3;KL.TMP;KL.TMP;TMP;395773;2019-07-11T13:08:41.776247Z;Archive;0c1f6cbf650dd7469b5d3e9b45e01cd0d64d306df33b921a08cadb6c1751df01;Text/ASCII- oder ANSI-nah;;Protokoll;"Betriebs-, Fehler- oder temporaeres Artefakt; keine Rohinhalte dokumentiert.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0297;edwalt3;KON302.EXE;KON302.EXE;EXE;225280;2007-06-27T12:12:56Z;Archive;412faed0b1d0ee26166ef8a18a359075bae8439d7945d3dedffe5fb97ce00d7d;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0298;edwalt3;KON302.GS;KON302.GS;GS;43904;2004-06-16T19:15:34Z;Archive;a08e24eaeafe47e3a555da88ff404a3e021d1e98da028974f79d8ab8e4b120e5;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0299;edwalt3;KON310.EXE;KON310.EXE;EXE;221184;2007-06-27T12:13:04Z;Archive;13dc249e4340a3e2ee1d0d15285a1c434e56f86fba346ee7f60540fddeccbcbf;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0300;edwalt3;KON310.GS;KON310.GS;GS;43136;2004-06-16T19:15:04Z;Archive;76f9ca64e80b64ad32e7b8d4cb8f81d0d296a09d0a77f1b639e0f2f3c5f2ff0e;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0301;edwalt3;KON321.EXE;KON321.EXE;EXE;225280;2007-06-27T12:13:12Z;Archive;6b30d0b180cae4f926b396be6a31acbfdeb79c3500ae3f8a4fd2fbe2209b3891;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0302;edwalt3;KON321.GS;KON321.GS;GS;43648;2005-08-15T11:45:22Z;Archive;742fc82406888fd14d40ec8e9843db3799e9078a274737b7c962834cdfe8780b;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0303;edwalt3;KONHADES.GS;KONHADES.GS;GS;45056;2006-01-26T20:35:48Z;Archive;2410754d25c33c1a5d33216a9e08930028ff714aff72d32b6535e7a0faa1d81e;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0304;edwalt3;KONHADES.ICO;KONHADES.ICO;ICO;766;1994-03-29T23:20:00Z;Archive;e6ea493b9c71dbe97a23600574b7363cdb61286bb859530642b16052559450b9;Windows-Icon/Cursor;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0305;edwalt3;Konhfrei.exe;Konhfrei.exe;EXE;24576;2007-06-27T12:12:58Z;Archive;e182251a3e4bedb324998b70600cc3f303788efaa9a963e4817f038fda3e64bb;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0306;edwalt3;KONHFREI.GS;KONHFREI.GS;GS;18816;2003-11-15T19:43:44Z;Archive;578a91c698bdbc1ba4674e50e635c237ab79f49d04114f79f357228667f6085b;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0307;edwalt3;KONLOH.GS;KONLOH.GS;GS;42752;2004-02-09T20:55:32Z;Archive;6e8514ef01b541cfd626ad6c8b715d51abe9cdda754e1edf5aeaf671ffeb65b1;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0308;edwalt3;KONRAT.GS;KONRAT.GS;GS;42624;2004-02-18T17:29:50Z;Archive;f3c6ca7dcbd1e78f7158dc518e39d48da65327ee5e0990c55883cf1b4bae80ea;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0309;edwalt3;KREMA.EXE;KREMA.EXE;EXE;344064;2007-06-27T12:12:52Z;Archive;af2e87d50c14be501a63ad28d33228d86f0702d8d9d2bf2e3646f08c4fdc7601;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0310;edwalt3;KREMA.GS;KREMA.GS;GS;260864;2003-08-02T13:32:16Z;Archive;4a288008e0e738811357fad9dd3c62795a11bad34ec6886d1e058e50c2fe8237;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0311;edwalt3;KTRANS1.EXE;KTRANS1.EXE;EXE;323584;2007-06-27T12:13:02Z;Archive;fadb35c5306aab9fab5cde42ecc5f74a8c6bc118d55e670b136e644a337ba328;PE/Windows-Programmdatei;;Import/Export;Moegliche Schnittstellen- oder Uebergabekomponente.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0312;edwalt3;KTRANS2.EXE;KTRANS2.EXE;EXE;323584;2007-06-27T12:13:04Z;Archive;a820bdfbe605515a3033834bb092d379139e7e0f6e5dc462c4df6441bc9b9a78;PE/Windows-Programmdatei;;Import/Export;Moegliche Schnittstellen- oder Uebergabekomponente.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0313;edwalt3;KWINTER.EXE;KWINTER.EXE;EXE;221184;2007-06-27T12:13:00Z;Archive;93a864d8f31729799c366e1c71f57cd301e6ec16d29cba0551a75f5474f40d7f;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0314;edwalt3;KWINTER.GS;KWINTER.GS;GS;45696;2004-07-08T17:27:56Z;Archive;b9a399811f4c77caa5adf9b9d295418e9d8671017ce0711b3836e4b1f2c01f38;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0315;edwalt3;LAGE.TMP;LAGE.TMP;TMP;306459;2004-10-26T09:42:04Z;Archive;f62f2cbb3dcd7c584a014810298b74def813459aaa87dcad9c1370dc1aea408b;unbekanntes Binaerformat;;Protokoll;"Betriebs-, Fehler- oder temporaeres Artefakt; keine Rohinhalte dokumentiert.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0316;edwalt3;LASER.DRV;LASER.DRV;DRV;1424;1997-05-30T10:22:52Z;Archive;a41638bdfcd6dd5b5bbb657012277000c2e392af8652a66e8e89090da199e6b9;Text/ASCII- oder ANSI-nah;;Konfiguration;"Betriebs-, Funktions- oder Drucksteuerung; Werte werden nicht offengelegt.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";"Welche Schluessel sind produktiv relevant; welche Werte duerfen spaeter migriert werden?"
SRC-APP-0317;edwalt3;LEGAT.ICO;LEGAT.ICO;ICO;766;1997-01-14T12:05:00Z;Archive;f3072c0f55f8069292536cb6d00ef31312ef87e3b5ed549ecd7cc55e97a516bc;Windows-Icon/Cursor;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0318;edwalt3;LEGAT32.BMP;LEGAT32.BMP;BMP;630;1997-01-14T12:02:00Z;Archive;a22630b73b0fef8467e584dd5fe5a533acf99539e213d34d3b6baaeecfc7d052;BMP;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0319;edwalt3;LEGAT50.BMP;LEGAT50.BMP;BMP;1518;1997-01-14T12:04:00Z;Archive;e223ee75a8afffa167008d0a80cf2c4389fe1eddc0eed27217b0d7da038dea49;BMP;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0320;edwalt3;LICENSE.RTF;LICENSE.RTF;RTF;35462;2000-04-13T01:11:00Z;Archive;abde8e2324c8ab5b821691cc8f2a433c5fa197c4df6b8d710643551df921f62d;RTF;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-APP-0321;edwalt3;LOG00;LOG00;(keine);2043;2003-05-22T12:41:02Z;Archive;57b7ad4d2420031c1ab6814bb05b20965b74caeb6f3fd2a580d6a0d5f5627b4d;Text/ASCII- oder ANSI-nah;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-APP-0322;edwalt3;MAIL.ICO;MAIL.ICO;ICO;766;1996-03-12T15:29:00Z;Archive;eec536ef87fdd6493011624eee9f0277beac5705675b8e23fce04c73d8e7c587;Windows-Icon/Cursor;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0323;edwalt3;Makros\EDW_LST.bas;EDW_LST.bas;BAS;15986;2010-08-18T08:38:35.500000Z;Archive;fda4a84d2b3a6f9c0d6f4fbecd3942a7b2be415094d6750a7efb95bacebfe003;Text/ASCII- oder ANSI-nah;;Makro;"Office-Automatisierung; nur Quelltext statisch untersucht, nie ausgefuehrt.";"Lesbarer Makroquelltext statisch ausgewertet; nie ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-APP-0324;edwalt3;Makros\EDWALT3.bas;EDWALT3.bas;BAS;37864;2010-08-18T08:37:46.625000Z;Archive;8f6ab590f687a40692274571e53306bd9babaaff679617f7317a3168088ae63f;Text/ASCII- oder ANSI-nah;;Makro;"Office-Automatisierung; nur Quelltext statisch untersucht, nie ausgefuehrt.";"Lesbarer Makroquelltext statisch ausgewertet; nie ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-APP-0325;edwalt3;Makros\Sicherung\EDW_LST.bas;EDW_LST.bas;BAS;15969;2004-04-06T08:52:38Z;Archive;87aafc71d1b1250b110d6009d5cda1dcbb68cbdf6cc02d59b6eac15be635f77d;Text/ASCII- oder ANSI-nah;;Makro;"Office-Automatisierung; nur Quelltext statisch untersucht, nie ausgefuehrt.";"Lesbarer Makroquelltext statisch ausgewertet; nie ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-APP-0326;edwalt3;Makros\Sicherung\EDWALT3.bas;EDWALT3.bas;BAS;37830;2003-12-15T08:38:04Z;Archive;ad6292cc47226e33a0b5a6a50c75387388c90ceaf190a4ec3d4224e19b1f3467;Text/ASCII- oder ANSI-nah;;Makro;"Office-Automatisierung; nur Quelltext statisch untersucht, nie ausgefuehrt.";"Lesbarer Makroquelltext statisch ausgewertet; nie ausgefuehrt.";Welcher Ausloeser und welche aktuelle Dokumentvariante gelten?
SRC-APP-0327;edwalt3;MFBPS.DLL;MFBPS.DLL;DLL;40960;2000-04-13T01:11:00Z;Archive;5e3db7ad33846813230cda591e1f77c06e7529a09e00149f669e9849bd698816;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0328;edwalt3;MFCLIENT.INT;MFCLIENT.INT;INT;26112;2000-04-13T01:11:00Z;Archive;529ab173aecb9efbcf0e7ce319b86928a39938db4a8bfec1c170fe5e51cce1bb;unbekanntes Binaerformat;;Konfiguration;"Betriebs-, Funktions- oder Drucksteuerung; Werte werden nicht offengelegt.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";"Welche Schluessel sind produktiv relevant; welche Werte duerfen spaeter migriert werden?"
SRC-APP-0329;edwalt3;MFCOBOL.JAR;MFCOBOL.JAR;JAR;55657;2000-04-13T01:11:00Z;Archive;024cb8ad48dd3e5e325208c72e1cee4435d234cf3ffc698503d315d41ac04366;ZIP/OOXML/JAR-Container;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-APP-0330;edwalt3;MFCONFIG.GNT;MFCONFIG.GNT;GNT;17156;2000-04-13T01:11:00Z;Archive;7454cf7cc2e18fc6debb1793d13c248ca3b815321ca460d08e3cc15668e72675;unbekanntes Binaerformat;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0331;edwalt3;MFCSMGR.INT;MFCSMGR.INT;INT;8704;2000-04-13T01:11:00Z;Archive;5b0c707f7d18086e264115b1430476a64aead5887c0dd33a97e932af37f1b339;unbekanntes Binaerformat;;Konfiguration;"Betriebs-, Funktions- oder Drucksteuerung; Werte werden nicht offengelegt.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";"Welche Schluessel sind produktiv relevant; welche Werte duerfen spaeter migriert werden?"
SRC-APP-0332;edwalt3;mfdebug.log;mfdebug.log;LOG;1007;2024-02-14T08:38:51.671931Z;Archive;6eada04eaaf11574d0dc5969aeb5a220757733cd04e2c574d4188a805a5874c6;Text/ASCII- oder ANSI-nah;;Protokoll;"Betriebs-, Fehler- oder temporaeres Artefakt; keine Rohinhalte dokumentiert.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0333;edwalt3;MFFH.DLL;MFFH.DLL;DLL;241664;2000-04-13T01:11:00Z;Archive;97cdb9b0d757c920e65d28352e3f8955ee2356d44d8057119c55679800d10bed;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0334;edwalt3;MFJAVAM.DLL;MFJAVAM.DLL;DLL;77824;2000-04-13T01:11:00Z;Archive;6c892d4e89fa5a62b24285bed6d9200e77c7b2464e19d3159bb55773a19f4fbc;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0335;edwalt3;MFLANG01.LBR;MFLANG01.LBR;LBR;180096;2000-04-13T01:11:00Z;Archive;fa967a47b921ed2a3553deaa2edf1b7b0d87493f44646483cc3629d875a5a8a2;unbekanntes Binaerformat;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0336;edwalt3;MFLANG05.LBR;MFLANG05.LBR;LBR;179328;2000-04-13T01:11:00Z;Archive;6fffc200c2d9075f719f53165f6ec8fab5a5dcb673714e238dc61824cd59fc61;unbekanntes Binaerformat;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0337;edwalt3;MFLANG20.LBR;MFLANG20.LBR;LBR;160384;2000-04-13T01:11:00Z;Archive;944368de2c66dd6e04111840fead6a9bce0e5340d2117d327a51b6016a56eabf;unbekanntes Binaerformat;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0338;edwalt3;MFLANGDF.LBR;MFLANGDF.LBR;LBR;174976;2000-04-13T01:11:00Z;Archive;fde7fd4f4d2df0fa2a46906fb22b60931fd3bf0055e080eb7361159796fb38f7;unbekanntes Binaerformat;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0339;edwalt3;MFOLECL.DLL;MFOLECL.DLL;DLL;200704;2000-04-13T01:11:00Z;Archive;e618876d62f53eea995e30b31f4ba09c0663ac24df68ad15a2c52fe7e97d97d0;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0340;edwalt3;MFOLEM.DLL;MFOLEM.DLL;DLL;65536;2000-04-13T01:11:00Z;Archive;976577dee4be881ac0baa00073330f9befdccb38b6eb9bd60b664fadf357ebf1;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0341;edwalt3;MFOLES.DLL;MFOLES.DLL;DLL;98304;2000-04-13T01:11:00Z;Archive;4b4499fa491e72c26823ad72cf0f66344a886b4253164b6702f833188c3dfa56;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0342;edwalt3;MFOLEX32.DLL;MFOLEX32.DLL;DLL;77824;2000-04-13T01:11:00Z;Archive;baae2ca4d44e883e7372653ac403e8bcf3ecb3dea14bc5bd3fa285ec2c600d43;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0343;edwalt3;MFOLEX56.DLL;MFOLEX56.DLL;DLL;24576;2000-04-13T01:11:22Z;Archive;04847d7abfc8c4bacb1052ce1f280953cc3c485a6bc9ea99607590efad39003f;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0344;edwalt3;MFOM.DLL;MFOM.DLL;DLL;28715;2000-04-13T01:11:00Z;Archive;e118bcb22f91819975d41dbe75b44afbdba5ee38dd52d09a51c47c2d8ce9a5e9;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0345;edwalt3;MFOS.DLL;MFOS.DLL;DLL;28672;2000-04-13T01:11:00Z;Archive;9af88a8e96ff0461ebe33656ed75138ad36e8ef34edaad11c9c4c7b9b9d61edb;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0346;edwalt3;MFOXUI32.DLL;MFOXUI32.DLL;DLL;188416;2000-04-13T01:11:00Z;Archive;f6ff504a817d16c1f72112ca6197caa970d90a1f06c4f96bc733ab95e8995ac9;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0347;edwalt3;MFSERVER.INT;MFSERVER.INT;INT;27136;2000-04-13T01:11:00Z;Archive;970fda9d08cbb087acf414378a4fc53fdfa490797127139e7805e34d6485c830;unbekanntes Binaerformat;;Konfiguration;"Betriebs-, Funktions- oder Drucksteuerung; Werte werden nicht offengelegt.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";"Welche Schluessel sind produktiv relevant; welche Werte duerfen spaeter migriert werden?"
SRC-APP-0348;edwalt3;MFSORT.CNT;MFSORT.CNT;CNT;672;2000-04-13T01:11:00Z;Archive;8d75987c35bdc1eecc0dffbcdd15cb34c6596105c2975b858a54471930962302;Text/ASCII- oder ANSI-nah;;Hilfe;Lokale Produkt- oder Laufzeithilfe.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0349;edwalt3;MFSORT.HLP;MFSORT.HLP;HLP;26946;2000-04-13T01:11:00Z;Archive;eb9265e36d876edda4a534d441165f6cd7683c2251bc97975f1bc27de081709d;unbekanntes Binaerformat;;Hilfe;Lokale Produkt- oder Laufzeithilfe.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0350;edwalt3;MOD10.DLL;MOD10.DLL;DLL;24576;2003-03-30T18:36:48Z;Archive;72157ed370b5ae5dfff0b72879b871056f0dae616f8c2915fae57340a2db1f3a;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0351;edwalt3;MSVCRT.DLL;MSVCRT.DLL;DLL;266293;1999-01-05T00:00:00Z;Archive;d4287ab5e4988dfe99bd54243d50dbe8744094f11fe5f9809a1a6fb9728c2124;PE/Windows-Programmdatei;;Laufzeitbibliothek;Technische Laufzeit- oder Kommunikationsabhaengigkeit.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
